Dataset Name,Algorithm Name,Cross Validation[1-10],AUC
energy-y1,LightGBM,3,0.9944268077601413
energy-y1,Provably Robust Boosting,3,0.950949861426052
energy-y1,XBART,3,0.9743915343915344
energy-y1,Adaboost,4,0.949763594688101
energy-y1,LightGBM,4,1.0
energy-y1,Provably Robust Boosting,4,0.9616482618340924
energy-y1,XBART,4,0.5
energy-y1,Adaboost,5,0.9927840765936004
energy-y1,LightGBM,5,0.9976165280927186
energy-y1,Provably Robust Boosting,5,0.9431393298059966
energy-y1,XBART,5,0.3511111111111111
energy-y1,Adaboost,6,0.8176613572258171
energy-y1,LightGBM,6,0.99716485690934
energy-y1,Provably Robust Boosting,6,0.935064800988146
energy-y1,XBART,6,0.5
energy-y1,Adaboost,7,0.9258566153165456
energy-y1,LightGBM,7,0.9960663348620664
energy-y1,Provably Robust Boosting,7,0.8839319299669599
energy-y1,XBART,7,0.967648866311914
energy-y1,Adaboost,8,0.9078354846211991
energy-y1,LightGBM,8,0.9949437467294612
energy-y1,Provably Robust Boosting,8,0.9137985251080488
energy-y1,XBART,8,0.9629921555516794
energy-y1,Adaboost,9,0.9286856551737503
energy-y1,LightGBM,9,0.98771246390294
energy-y1,Provably Robust Boosting,9,0.9211205351086303
energy-y1,XBART,9,0.5
energy-y2,Adaboost,0,0.8900367629950207
energy-y2,LightGBM,0,0.9823087781345494
energy-y2,Provably Robust Boosting,0,0.9478105077016148
energy-y2,XBART,0,0.9578388943180228
energy-y2,Adaboost,1,0.9582964927792514
energy-y2,LightGBM,1,0.9831386600896584
energy-y2,Provably Robust Boosting,1,0.9055795988645352
energy-y2,XBART,1,0.9803387779794314
energy-y2,Adaboost,2,0.9288705849504396
energy-y2,LightGBM,2,0.9851784633998788
energy-y2,Provably Robust Boosting,2,0.9253726712891868
energy-y2,XBART,2,0.8175810879985108
energy-y2,Adaboost,3,0.9414526036576852
energy-y2,LightGBM,3,0.9827888687235328
energy-y2,Provably Robust Boosting,3,0.9305078567329019
energy-y2,XBART,3,0.9801572897761646
energy-y2,Adaboost,4,0.9643073200241984
energy-y2,LightGBM,4,0.9949485783424076
energy-y2,Provably Robust Boosting,4,0.9428917120387176
energy-y2,XBART,4,0.6653047295515535
energy-y2,Adaboost,5,0.9559623528316812
energy-y2,LightGBM,5,0.9892972373462392
energy-y2,Provably Robust Boosting,5,0.9143038298664432
energy-y2,XBART,5,0.9733987931810074
energy-y2,Adaboost,6,0.8810166441745388
energy-y2,LightGBM,6,0.984026711340686
energy-y2,Provably Robust Boosting,6,0.9063319217584191
energy-y2,XBART,6,0.971752214311198
energy-y2,Adaboost,7,0.9297101617882016
energy-y2,LightGBM,7,0.987070904493772
energy-y2,Provably Robust Boosting,7,0.9623000915196922
energy-y2,XBART,7,0.5509175236942933
energy-y2,Adaboost,8,0.9474379510987592
energy-y2,LightGBM,8,0.9740771727918304
energy-y2,Provably Robust Boosting,8,0.8821901007433889
energy-y2,XBART,8,0.9812478615372876
energy-y2,Adaboost,9,0.9405586334256696
energy-y2,LightGBM,9,0.9879193598030164
energy-y2,Provably Robust Boosting,9,0.8639966143428749
energy-y2,XBART,9,0.7862419205909511
fertility,Adaboost,0,0.16666666666666669
fertility,LightGBM,0,0.5555555555555556
fertility,Provably Robust Boosting,0,0.5
fertility,XBART,0,0.4444444444444444
fertility,Adaboost,1,0.0
fertility,LightGBM,1,0.7777777777777778
fertility,Provably Robust Boosting,1,0.5
fertility,XBART,1,0.6666666666666667
fertility,Adaboost,2,0.7777777777777778
fertility,LightGBM,2,0.6666666666666667
fertility,Provably Robust Boosting,2,0.5
fertility,XBART,2,0.8888888888888888
fertility,Adaboost,3,0.7777777777777778
fertility,LightGBM,3,0.8333333333333334
fertility,Provably Robust Boosting,3,0.5
fertility,XBART,3,0.8888888888888888
fertility,Adaboost,4,1.0
fertility,LightGBM,4,1.0
fertility,Provably Robust Boosting,4,0.5
fertility,XBART,4,1.0
fertility,Adaboost,5,0.2222222222222222
fertility,LightGBM,5,0.5555555555555556
fertility,Provably Robust Boosting,5,0.5
fertility,XBART,5,0.11111111111111116
fertility,Adaboost,6,1.0
fertility,LightGBM,6,1.0
fertility,Provably Robust Boosting,6,0.5
fertility,XBART,6,1.0
fertility,Adaboost,7,1.0
fertility,LightGBM,7,1.0
fertility,Provably Robust Boosting,7,0.5
fertility,XBART,7,0.8888888888888888
fertility,Adaboost,8,0.1875
fertility,LightGBM,8,0.25
fertility,Provably Robust Boosting,8,0.5
fertility,XBART,8,0.3125
fertility,Adaboost,9,0.5625
fertility,LightGBM,9,0.625
fertility,Provably Robust Boosting,9,0.5
fertility,XBART,9,0.9375
flags,Adaboost,0,0.7086261405146854
flags,LightGBM,0,0.8988164344685243
flags,Provably Robust Boosting,0,0.8003253384687209
flags,XBART,0,0.6775761657001982
flags,Adaboost,1,0.7963844711861352
flags,LightGBM,1,0.9168733465608466
flags,Provably Robust Boosting,1,0.7976992880485527
flags,XBART,1,0.6238775298130949
flags,Adaboost,2,0.7455150462962963
flags,LightGBM,2,0.7898478835978836
flags,Provably Robust Boosting,2,0.6675760582010583
flags,XBART,2,0.7261491402116403
flags,Adaboost,3,0.5962714947089948
flags,LightGBM,3,0.8161789021164022
flags,Provably Robust Boosting,3,0.6611276455026456
flags,XBART,3,0.5517939814814815
flags,Adaboost,4,0.6273148148148148
flags,LightGBM,4,0.944540807776102
flags,Provably Robust Boosting,4,0.8643916540975364
flags,XBART,4,0.7224149488855373
flags,Adaboost,5,0.7460292022792023
flags,LightGBM,5,0.9228098290598292
flags,Provably Robust Boosting,5,0.8100783475783476
flags,XBART,5,0.6564458689458689
flags,Adaboost,6,0.7718598123009888
flags,LightGBM,6,0.8888354700854699
flags,Provably Robust Boosting,6,0.7846237640355288
flags,XBART,6,0.7069297804591922
flags,Adaboost,7,0.8660120244679068
flags,LightGBM,7,0.9421903804256746
flags,Provably Robust Boosting,7,0.7513270906653259
flags,XBART,7,0.729320638511815
flags,Adaboost,8,0.8486865258924082
flags,LightGBM,8,0.9175747863247864
flags,Provably Robust Boosting,8,0.8017596782302666
flags,XBART,8,0.6492814647226413
flags,Adaboost,9,0.700729533266298
flags,LightGBM,9,0.933114420982068
flags,Provably Robust Boosting,9,0.7778982319423496
flags,XBART,9,0.6349107591754651
fri_c0_250_5,Adaboost,0,0.9679487179487181
fri_c0_250_5,LightGBM,0,0.8717948717948718
fri_c0_250_5,Provably Robust Boosting,0,0.6794871794871794
fri_c0_250_5,XBART,0,0.8653846153846154
fri_c0_250_5,Adaboost,1,0.891025641025641
fri_c0_250_5,LightGBM,1,0.9551282051282052
fri_c0_250_5,Provably Robust Boosting,1,0.7564102564102565
fri_c0_250_5,XBART,1,0.9294871794871796
fri_c0_250_5,Adaboost,2,0.9487179487179488
fri_c0_250_5,LightGBM,2,0.9615384615384616
fri_c0_250_5,Provably Robust Boosting,2,0.7756410256410257
fri_c0_250_5,XBART,2,0.9679487179487181
fri_c0_250_5,Adaboost,3,0.8878205128205128
fri_c0_250_5,LightGBM,3,0.8846153846153847
fri_c0_250_5,Provably Robust Boosting,3,0.4967948717948718
fri_c0_250_5,XBART,3,0.9294871794871796
fri_c0_250_5,Adaboost,4,0.7948717948717949
fri_c0_250_5,LightGBM,4,0.7884615384615385
fri_c0_250_5,Provably Robust Boosting,4,0.6506410256410258
fri_c0_250_5,XBART,4,0.9423076923076924
fri_c0_250_5,Adaboost,5,0.9807692307692308
fri_c0_250_5,LightGBM,5,1.0
fri_c0_250_5,Provably Robust Boosting,5,0.5865384615384616
fri_c0_250_5,XBART,5,1.0
fri_c0_250_5,Adaboost,6,0.9166666666666669
fri_c0_250_5,LightGBM,6,0.9166666666666666
fri_c0_250_5,Provably Robust Boosting,6,0.8717948717948718
fri_c0_250_5,XBART,6,0.9102564102564102
fri_c0_250_5,Adaboost,7,0.9294871794871796
fri_c0_250_5,LightGBM,7,0.9487179487179488
fri_c0_250_5,Provably Robust Boosting,7,0.7980769230769231
fri_c0_250_5,XBART,7,0.9230769230769232
fri_c0_250_5,Adaboost,8,0.9871794871794872
fri_c0_250_5,LightGBM,8,0.9807692307692308
fri_c0_250_5,Provably Robust Boosting,8,0.9519230769230768
fri_c0_250_5,XBART,8,0.9807692307692308
fri_c0_250_5,Adaboost,9,0.9038461538461536
fri_c0_250_5,LightGBM,9,0.9615384615384616
fri_c0_250_5,Provably Robust Boosting,9,0.6762820512820513
fri_c0_250_5,XBART,9,0.9487179487179488
glass,Adaboost,0,0.7486904761904762
glass,LightGBM,0,0.9469047619047618
glass,Provably Robust Boosting,0,0.8509523809523809
glass,XBART,0,0.6810714285714285
glass,Adaboost,1,0.7473966165413535
glass,LightGBM,1,0.8841290726817043
glass,Provably Robust Boosting,1,0.8281015037593985
glass,XBART,1,0.4805607769423559
glass,Adaboost,2,0.6077005012531329
glass,LightGBM,2,0.970595238095238
glass,Provably Robust Boosting,2,0.8082142857142858
glass,XBART,2,0.4761904761904762
glass,Adaboost,3,0.9129761904761904
glass,LightGBM,3,0.9275062656641604
glass,Provably Robust Boosting,3,0.7655419799498746
glass,XBART,3,0.5643107769423559
glass,Adaboost,4,0.7925273730724859
glass,LightGBM,4,0.8884006873104617
glass,Provably Robust Boosting,4,0.5584758982315374
glass,XBART,4,0.6815951202793308
glass,Adaboost,5,0.7169073783359498
glass,LightGBM,5,0.9761852433281004
glass,Provably Robust Boosting,5,0.7887676609105181
glass,XBART,5,0.7199851276543006
glass,Adaboost,6,0.7528782273143175
glass,LightGBM,6,0.8814973942793491
glass,Provably Robust Boosting,6,0.7375462465688031
glass,XBART,6,0.5535783904204956
glass,Adaboost,7,0.884485022079007
glass,LightGBM,7,0.9250268528464016
glass,Provably Robust Boosting,7,0.8064446831364125
glass,XBART,7,0.6737916219119227
glass,Adaboost,8,0.7668695548394796
glass,LightGBM,8,0.9240601503759398
glass,Provably Robust Boosting,8,0.8468313641245973
glass,XBART,8,0.5348012889366273
glass,Adaboost,9,0.8427019930779329
glass,LightGBM,9,0.8168755221386801
glass,Provably Robust Boosting,9,0.7265306122448979
glass,XBART,9,0.4997851772287863
haberman-survival,Adaboost,0,0.5869565217391304
haberman-survival,LightGBM,0,0.7989130434782609
haberman-survival,Provably Robust Boosting,0,0.5
haberman-survival,XBART,0,0.7989130434782609
haberman-survival,Adaboost,1,0.4809782608695652
haberman-survival,LightGBM,1,0.6576086956521738
haberman-survival,Provably Robust Boosting,1,0.5
haberman-survival,XBART,1,0.6413043478260869
haberman-survival,Adaboost,2,0.5380434782608696
haberman-survival,LightGBM,2,0.6440217391304348
haberman-survival,Provably Robust Boosting,2,0.5
haberman-survival,XBART,2,0.7826086956521741
haberman-survival,Adaboost,3,0.513586956521739
haberman-survival,LightGBM,3,0.516304347826087
haberman-survival,Provably Robust Boosting,3,0.5
haberman-survival,XBART,3,0.6141304347826086
haberman-survival,Adaboost,4,0.7065217391304348
haberman-survival,LightGBM,4,0.8722826086956522
haberman-survival,Provably Robust Boosting,4,0.5
haberman-survival,XBART,4,0.8315217391304348
haberman-survival,Adaboost,5,0.5732323232323232
haberman-survival,LightGBM,5,0.6237373737373737
haberman-survival,Provably Robust Boosting,5,0.5
haberman-survival,XBART,5,0.5454545454545454
haberman-survival,Adaboost,6,0.7329545454545454
haberman-survival,LightGBM,6,0.7329545454545455
haberman-survival,Provably Robust Boosting,6,0.5
haberman-survival,XBART,6,0.8125
haberman-survival,Adaboost,7,0.5198863636363636
haberman-survival,LightGBM,7,0.5028409090909092
haberman-survival,Provably Robust Boosting,7,0.5
haberman-survival,XBART,7,0.4829545454545455
haberman-survival,Adaboost,8,0.8011363636363636
haberman-survival,LightGBM,8,0.7670454545454546
haberman-survival,Provably Robust Boosting,8,0.5
haberman-survival,XBART,8,0.7159090909090909
haberman-survival,Adaboost,9,0.6477272727272727
haberman-survival,LightGBM,9,0.5909090909090909
haberman-survival,Provably Robust Boosting,9,0.5539772727272727
haberman-survival,XBART,9,0.5681818181818181
hayes-roth,Adaboost,0,0.9412698412698414
hayes-roth,LightGBM,0,0.9426129426129424
hayes-roth,Provably Robust Boosting,0,0.6416768416768416
hayes-roth,XBART,0,0.8373829873829873
hayes-roth,Adaboost,1,0.9285714285714284
hayes-roth,LightGBM,1,0.9061864061864062
hayes-roth,Provably Robust Boosting,1,0.6088013838013837
hayes-roth,XBART,1,0.9507936507936507
hayes-roth,Adaboost,2,0.9136243386243388
hayes-roth,LightGBM,2,0.8980362230362231
hayes-roth,Provably Robust Boosting,2,0.6741961741961742
hayes-roth,XBART,2,0.6288665038665039
hayes-roth,Adaboost,3,0.9835978835978836
hayes-roth,LightGBM,3,0.9835978835978836
hayes-roth,Provably Robust Boosting,3,0.6278998778998779
hayes-roth,XBART,3,0.8227513227513228
hayes-roth,Adaboost,4,0.9677248677248677
hayes-roth,LightGBM,4,0.9455026455026456
hayes-roth,Provably Robust Boosting,4,0.6961538461538462
hayes-roth,XBART,4,0.9288359788359788
hayes-roth,Adaboost,5,0.8223544973544974
hayes-roth,LightGBM,5,0.9891534391534392
hayes-roth,Provably Robust Boosting,5,0.7118030118030118
hayes-roth,XBART,5,0.9690679690679692
hayes-roth,Adaboost,6,0.885978835978836
hayes-roth,LightGBM,6,0.9297619047619048
hayes-roth,Provably Robust Boosting,6,0.6097476597476598
hayes-roth,XBART,6,1.0
hayes-roth,Adaboost,7,0.8444037444037443
hayes-roth,LightGBM,7,0.9491656491656492
hayes-roth,Provably Robust Boosting,7,0.7237891737891737
hayes-roth,XBART,7,0.7935388685388686
hayes-roth,Adaboost,8,0.92473544973545
hayes-roth,LightGBM,8,0.9133597883597884
hayes-roth,Provably Robust Boosting,8,0.6134106634106634
hayes-roth,XBART,8,0.7684676434676434
hayes-roth,Adaboost,9,0.7999999999999999
hayes-roth,LightGBM,9,0.9166666666666666
hayes-roth,Provably Robust Boosting,9,0.5243055555555556
hayes-roth,XBART,9,0.8166666666666665
heart-cleveland,Adaboost,0,0.7502285327924273
heart-cleveland,LightGBM,0,0.8006042692939245
heart-cleveland,Provably Robust Boosting,0,0.7246600985221674
heart-cleveland,XBART,0,0.8227642229305514
heart-cleveland,Adaboost,1,0.8227306094851734
heart-cleveland,LightGBM,1,0.8620610451076981
heart-cleveland,Provably Robust Boosting,1,0.832066067806433
heart-cleveland,XBART,1,0.6965965420651019
heart-cleveland,Adaboost,2,0.5674247078141601
heart-cleveland,LightGBM,2,0.7187553366174055
heart-cleveland,Provably Robust Boosting,2,0.7828051772433111
heart-cleveland,XBART,2,0.7267309958466146
heart-cleveland,Adaboost,3,0.6976122264408269
heart-cleveland,LightGBM,3,0.7396127937372021
heart-cleveland,Provably Robust Boosting,3,0.7238592551177069
heart-cleveland,XBART,3,0.7323506777698799
heart-cleveland,Adaboost,4,0.6492905561871078
heart-cleveland,LightGBM,4,0.7563161083276025
heart-cleveland,Provably Robust Boosting,4,0.6331774919418598
heart-cleveland,XBART,4,0.7330485792411079
heart-cleveland,Adaboost,5,0.6796424213717317
heart-cleveland,LightGBM,5,0.8830327207275485
heart-cleveland,Provably Robust Boosting,5,0.7641011178476695
heart-cleveland,XBART,5,0.8292893709738536
heart-cleveland,Adaboost,6,0.5328078154604017
heart-cleveland,LightGBM,6,0.7195450738916256
heart-cleveland,Provably Robust Boosting,6,0.8095450549450551
heart-cleveland,XBART,6,0.7764461538461538
heart-cleveland,Adaboost,7,0.6209423834785903
heart-cleveland,LightGBM,7,0.6968334406972339
heart-cleveland,Provably Robust Boosting,7,0.6327787987874196
heart-cleveland,XBART,7,0.6149939370973854
heart-cleveland,Adaboost,8,0.5420379499810535
heart-cleveland,LightGBM,8,0.6812984274346343
heart-cleveland,Provably Robust Boosting,8,0.6703844638120501
heart-cleveland,XBART,8,0.7719548692686624
heart-cleveland,Adaboost,9,0.7372397688518377
heart-cleveland,LightGBM,9,0.7382630920803335
heart-cleveland,Provably Robust Boosting,9,0.720376923076923
heart-cleveland,XBART,9,0.809683023872679
heart-hungarian,Adaboost,0,0.9186602870813396
heart-hungarian,LightGBM,0,0.8660287081339713
heart-hungarian,Provably Robust Boosting,0,0.8995215311004785
heart-hungarian,XBART,0,0.521531100478469
heart-hungarian,Adaboost,1,0.8157894736842105
heart-hungarian,LightGBM,1,0.8516746411483253
heart-hungarian,Provably Robust Boosting,1,0.9090909090909092
heart-hungarian,XBART,1,0.6363636363636364
heart-hungarian,Adaboost,2,0.8397129186602871
heart-hungarian,LightGBM,2,0.854066985645933
heart-hungarian,Provably Robust Boosting,2,0.7822966507177034
heart-hungarian,XBART,2,0.4832535885167464
heart-hungarian,Adaboost,3,0.9760765550239234
heart-hungarian,LightGBM,3,0.9593301435406698
heart-hungarian,Provably Robust Boosting,3,0.9258373205741628
heart-hungarian,XBART,3,0.6363636363636364
heart-hungarian,Adaboost,4,0.7894736842105264
heart-hungarian,LightGBM,4,0.7868421052631579
heart-hungarian,Provably Robust Boosting,4,0.8210526315789475
heart-hungarian,XBART,4,0.5263157894736843
heart-hungarian,Adaboost,5,0.986842105263158
heart-hungarian,LightGBM,5,0.9684210526315791
heart-hungarian,Provably Robust Boosting,5,0.976315789473684
heart-hungarian,XBART,5,0.4763157894736842
heart-hungarian,Adaboost,6,0.913157894736842
heart-hungarian,LightGBM,6,0.9052631578947368
heart-hungarian,Provably Robust Boosting,6,0.8894736842105264
heart-hungarian,XBART,6,0.2421052631578947
heart-hungarian,Adaboost,7,0.8052631578947369
heart-hungarian,LightGBM,7,0.8789473684210527
heart-hungarian,Provably Robust Boosting,7,0.8447368421052632
heart-hungarian,XBART,7,0.5921052631578948
heart-hungarian,Adaboost,8,0.9621212121212122
heart-hungarian,LightGBM,8,0.8686868686868686
heart-hungarian,Provably Robust Boosting,8,0.851010101010101
heart-hungarian,XBART,8,0.3282828282828283
heart-hungarian,Adaboost,9,0.9090909090909092
heart-hungarian,LightGBM,9,0.9166666666666666
heart-hungarian,Provably Robust Boosting,9,0.9242424242424242
heart-hungarian,XBART,9,0.6212121212121211
heart-switzerland,Adaboost,0,0.6045454545454545
heart-switzerland,LightGBM,0,0.6310606060606061
heart-switzerland,Provably Robust Boosting,0,0.4435606060606061
heart-switzerland,XBART,0,0.4665719696969697
heart-switzerland,Adaboost,1,0.3736742424242424
heart-switzerland,LightGBM,1,0.4484848484848485
heart-switzerland,Provably Robust Boosting,1,0.6635416666666667
heart-switzerland,XBART,1,0.4354166666666667
heart-switzerland,Adaboost,2,0.7793560606060606
heart-switzerland,LightGBM,2,0.6626893939393941
heart-switzerland,Provably Robust Boosting,2,0.546875
heart-switzerland,XBART,2,0.5
heart-switzerland,Adaboost,3,0.6045935545935546
heart-switzerland,LightGBM,3,0.4803511303511304
heart-switzerland,Provably Robust Boosting,3,0.3179653679653679
heart-switzerland,XBART,3,0.5
heart-switzerland,Adaboost,4,0.5671236171236171
heart-switzerland,LightGBM,4,0.5417989417989417
heart-switzerland,Provably Robust Boosting,4,0.5117364117364117
heart-switzerland,XBART,4,0.5363636363636364
heart-switzerland,Adaboost,5,0.5384800384800386
heart-switzerland,LightGBM,5,0.5641414141414142
heart-switzerland,Provably Robust Boosting,5,0.4237614237614237
heart-switzerland,XBART,5,0.5188792688792688
heart-switzerland,Adaboost,6,0.5573352573352572
heart-switzerland,LightGBM,6,0.6335257335257334
heart-switzerland,Provably Robust Boosting,6,0.41135161135161136
heart-switzerland,XBART,6,0.6185425685425685
heart-switzerland,Adaboost,7,0.5388648388648389
heart-switzerland,LightGBM,7,0.31293891293891296
heart-switzerland,Provably Robust Boosting,7,0.3681096681096681
heart-switzerland,XBART,7,0.3869408369408369
heart-switzerland,Adaboost,8,0.6780829124579124
heart-switzerland,LightGBM,8,0.822337962962963
heart-switzerland,Provably Robust Boosting,8,0.7265625
heart-switzerland,XBART,8,0.4598590067340067
heart-switzerland,Adaboost,9,0.5252525252525253
heart-switzerland,LightGBM,9,0.6660353535353535
heart-switzerland,Provably Robust Boosting,9,0.658275462962963
heart-switzerland,XBART,9,0.5623158670033671
heart-va,Adaboost,0,0.6102127192982456
heart-va,LightGBM,0,0.656546052631579
heart-va,Provably Robust Boosting,0,0.6376754385964912
heart-va,XBART,0,0.7370416666666666
heart-va,Adaboost,1,0.4797438909774436
heart-va,LightGBM,1,0.5878753132832081
heart-va,Provably Robust Boosting,1,0.5386636904761904
heart-va,XBART,1,0.4459624060150375
heart-va,Adaboost,2,0.6046976817042606
heart-va,LightGBM,2,0.7738963032581454
heart-va,Provably Robust Boosting,2,0.7627028508771929
heart-va,XBART,2,0.6164050751879699
heart-va,Adaboost,3,0.5865068922305765
heart-va,LightGBM,3,0.6214824561403509
heart-va,Provably Robust Boosting,3,0.7143065476190477
heart-va,XBART,3,0.5712346491228071
heart-va,Adaboost,4,0.4043701441102757
